1.00043,1.00043,1.00065,1.00058,1.00141,1.00151,1.00089,1.00074,
1.00058,1.00083,1.0003,1.00031,1.00097,1.00023,1.00073,1.00043,
1.00029,1.00074,1.00076,1.00032,1.00025,1.00068,1.00049,1.00043,
