1.025726014,1.025887731,1.026181923,1.026230377,1.025953441,1.027623847,1.026018373,1.026128746,
1.001340758,1.001741282,1.000895162,1.001104704,1.000919395,1.00142514,1.00151039,1.001689634,
1.000451877,1.000827768,1.00051876,1.000565703,1.000368569,1.000652742,1.000803578,1.000728041,
